,id,name,assetType,averageRating,category,createdAt,description,diciBackend,displayType,downloadCount,hideFromCatalog,hideFromDataJson,locked,newBackend,numberOfComments,oid,provenance,publicationAppendEnabled,publicationDate,publicationGroup,publicationStage,rowsUpdatedAt,rowsUpdatedBy,tableId,totalTimesRated,viewCount,viewLastModified,viewType,approvals,clientContext,grants,metadata,owner,rights,tableAuthor,tags,flags,modifyingViewUid,blobFilename,blobFileSize,blobId,blobMimeType,resourceName,queryString,rowIdentifierColumnId,externalId,indexUpdatedAt,rowClass,locale,iconUrl,disabledFeatureFlags,ratings
966,3yf8-kanr,"Weekly Counts of Deaths by State and Select Causes, 2014-2019",dataset,0,National Center for Health Statistics,1587506375,"Final counts of deaths by the week the deaths occurred, by state of occurrence, and by select causes of death for 2014-2019.  Death counts in this dataset were derived from the National Vital Statistics System database that provides the most timely access to the data.  Therefore, counts may differ slightly from final data due to differences in processing, recoding, and imputation.",False,table,88801,False,False,False,True,0,33953750,official,False,1588104989,17048604,published,1611258938,,17048604,0,172051,1745252403,tabular,"[{'reviewedAt': 1588104990, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 2134343, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1588104990, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'READ'}, 'submissionOutcomeApplication': {'endedAt': 1588104990, 'failureCount': 0, 'startedAt': 1588104990, 'status': 'success'}, 'submitter': {'id': 'ki96-txhe', 'displayName': 'NCHS'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': False, 'type': 'viewer', 'flags': ['public']}]","{'custom_fields': {'Data Quality': {'Suggested Citation': 'National Center for Health Statistics. Weekly Counts of Deaths by State and Select Causes, 2014-2019. Date accessed [Last accessed date]. Available from https://data.cdc.gov/d/3yf8-kanr.', 'Geographic Coverage': 'United States, Puerto Rico'}, 'Common Core': {'Contact Email': 'cdcinfo@cdc.gov', 'Homepage': ' https://www.cdc.gov/nchs/nvss/index.htm', 'Contact Name': 'National Center for Health Statistics', 'Issued': '2020-04-21', 'Update Frequency': 'irregular', 'Temporal Applicability': '2014-01-01/2019-12-31', 'Program Code': '009:020', 'Geographic Coverage': 'United States', 'Publisher': 'National Center for Health Statistics', 'Bureau Code': '009:20', 'Public Access Level': 'public'}}, 'rowLabel': 'Deaths by cause, week and jurisdiction', 'availableDisplayTypes': ['table', 'fatrow', 'page']}","{'id': 'ki96-txhe', 'displayName': 'NCHS', 'profileImageUrlLarge': '/api/users/ki96-txhe/profile_images/LARGE', 'profileImageUrlMedium': '/api/users/ki96-txhe/profile_images/THUMB', 'profileImageUrlSmall': '/api/users/ki96-txhe/profile_images/TINY', 'screenName': 'NCHS', 'type': 'interactive', 'flags': ['acceptedEula']}",['read'],"{'id': 'ki96-txhe', 'displayName': 'NCHS', 'profileImageUrlLarge': '/api/users/ki96-txhe/profile_images/LARGE', 'profileImageUrlMedium': '/api/users/ki96-txhe/profile_images/THUMB', 'profileImageUrlSmall': '/api/users/ki96-txhe/profile_images/TINY', 'screenName': 'NCHS', 'type': 'interactive', 'flags': ['acceptedEula']}","['mortality', 'deaths', 'nchs', 'nvss', 'united states', 'state', 'puerto rico', 'weekly', 'all causes', 'causes of death', 'natural cause', 'septicemia', 'cancer', 'diabetes', 'alzheimer disease', 'influenza', 'pneumonia', 'chronic lower respiratory disease', 'respiratory disease', 'kidney disease', 'diseases of heart', 'cerebrovascular disease']","['default', 'ownerMayBeContacted', 'restorable', 'restorePossibleForType']",,,,,,,,,,,,,,,
967,kn79-hsxy,Provisional COVID-19 Death Counts in the United States by County,dataset,0,National Center for Health Statistics,1587503336,"Effective June 28, 2023, this dataset will no longer be updated. Similar data are accessible from  CDC WONDER (https://wonder.cdc.gov/mcd-icd10-provisional.html)

Provisional count of deaths involving COVID-19 by county of occurrence, in the United States, 2020-2023.",False,table,63388,False,False,False,True,13,36537237,official,False,1614203630,17048525,published,1687980869,,18071446,0,321457,1745252456,tabular,"[{'reviewedAt': 1587506036, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 3282655, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1587506035, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'READ'}, 'submissionOutcomeApplication': {'endedAt': 1587506036, 'failureCount': 0, 'startedAt': 1587506036, 'status': 'success'}, 'submitter': {'id': 'xfvr-ns68', 'displayName': 'NCHS'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': False, 'type': 'viewer', 'flags': ['public']}]","{'custom_fields': {'Data Quality': {'Suggested Citation': 'National Center for Health Statistics. Provisional COVID-19 Death Counts in the United States by County. Date accessed [Last accessed date]. Available from https://data.cdc.gov/d/kn79-hsxy.', 'Geographic Coverage': 'United States'}, 'Common Core': {'Contact Email': 'cdcinfo@cdc.gov', 'Homepage': 'https://www.cdc.gov/nchs/covid19/covid-19-mortality-data-files.htm', 'Contact Name': 'National Center for Health Statistics', 'Issued': '2020-04-21', 'Update Frequency': 'irregular', 'Temporal Applicability': '2020/2023', 'Program Code': '009:020', 'Geographic Coverage': 'United States', 'Publisher': 'National Center for Health Statistics', 'Bureau Code': '009:20', 'Public Access Level': 'public'}}, 'rowLabel': 'COVID-19 deaths by county', 'availableDisplayTypes': ['table', 'fatrow', 'page']}","{'id': 'xfvr-ns68', 'displayName': 'NCHS', 'screenName': 'NCHS', 'type': 'interactive', 'flags': ['acceptedEula', 'mayBeStoriesCoOwner']}",['read'],"{'id': 'xfvr-ns68', 'displayName': 'NCHS', 'screenName': 'NCHS', 'type': 'interactive', 'flags': ['acceptedEula', 'mayBeStoriesCoOwner']}","['deaths', 'mortality', 'united states', 'county', 'covid-19', 'coronavirus', 'nchs', 'all causes', 'provisional', 'nvss', 'sdoh-environmental']","['default', 'ownerMayBeContacted', 'restorable', 'restorePossibleForType']",,,,,,,,,,,,,,,
968,pj7m-y5uh,Provisional COVID-19 Deaths: Distribution of Deaths by Race and Hispanic Origin,dataset,0,National Center for Health Statistics,1586805788,"Effective September 27, 2023, this dataset will no longer be updated. Similar data are accessible from wonder.cdc.gov.

This data file contains the following indicators that can be used to illustrate potential differences in the burden of deaths due to COVID-19 according to race and ethnicity:
count of COVID-19 deaths, distribution of COVID-19 deaths, unweighted distribution of population, and weighted distribution of population.",False,table,71126,False,False,False,True,0,37050565,official,False,1619030785,17022539,published,1695825734,,18243666,0,251214,1745252363,tabular,"[{'reviewedAt': 1586807223, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 3547268, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1586807223, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'READ'}, 'submissionOutcomeApplication': {'endedAt': 1586807223, 'failureCount': 0, 'startedAt': 1586807223, 'status': 'success'}, 'submitter': {'id': 'xfvr-ns68', 'displayName': 'NCHS'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': False, 'type': 'viewer', 'flags': ['public']}]","{'custom_fields': {'Data Quality': {'Suggested Citation': 'National Center for Health Statistics. Provisional COVID-19 Deaths: Distribution of Deaths by Race and Hispanic Origin. Date accessed [Last accessed date]. Available from https://data.cdc.gov/d/pj7m-y5uh.', 'Geographic Coverage': 'United States'}, 'Common Core': {'Contact Email': 'cdcinfo@cdc.gov', 'Homepage': 'https://www.cdc.gov/nchs/covid19/covid-19-mortality-data-files.htm', 'Contact Name': 'National Center for Health Statistics', 'Issued': '2020-04-13', 'Update Frequency': 'irregular', 'Program Code': '009:020', 'Geographic Coverage': 'United States', 'Publisher': 'National Center for Health Statistics', 'Bureau Code': '009:20', 'Public Access Level': 'public'}}, 'rowLabel': 'COVID-19 deaths or distribution by state, month and year', 'availableDisplayTypes': ['table', 'fatrow', 'page']}","{'id': 'xfvr-ns68', 'displayName': 'NCHS', 'screenName': 'NCHS', 'type': 'interactive', 'flags': ['acceptedEula', 'mayBeStoriesCoOwner']}",['read'],"{'id': 'xfvr-ns68', 'displayName': 'NCHS', 'screenName': 'NCHS', 'type': 'interactive', 'flags': ['acceptedEula', 'mayBeStoriesCoOwner']}","['deaths', 'race', 'mortality', 'united states', 'state', 'covid-19', 'coronavirus', 'nchs', 'hispanic origin', 'provisional', 'nvss']","['default', 'ownerMayBeContacted', 'restorable', 'restorePossibleForType']",,,,,,,,,,,,,,,
969,v2k9-ctv4,National Artesunate for Severe Malaria Program Microscopy Data- April to December 2019,dataset,0,Global Health,1586537260,"This dataset includes deidentified data on patients receiving artesunate through the National Artesunate for Severe Malaria Program from April- December 2019. 

This dataset contains microscopy data only.
Please see the links below for the other datasets and the attached document 'Guide to NASMP Datasets:
Data from Case Report Form- https://data.cdc.gov/Global-Health/National-Artesunate-for-Severe-Malaria-Program-Cas/igaz-icki
Data on Artesunate Dosing- https://data.cdc.gov/dataset/National-Artesunate-for-Severe-Malaria-Program-Art/qan4-gt4k
Data on Follow-On Dosing- https://data.cdc.gov/Global-Health/National-Artesunate-for-Severe-Malaria-Program-Fol/g3k9-gyw7

All data can be easily linked using the ParticipantID field, a unique ID number assigned to each participant.",False,table,2843,False,False,False,True,0,33865599,official,False,1586537515,17014026,published,1586537514,,17014026,0,1714,1586539266,tabular,"[{'reviewedAt': 1586539282, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 2067371, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1586539282, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'READ'}, 'submissionOutcomeApplication': {'endedAt': 1586539282, 'failureCount': 0, 'startedAt': 1586539282, 'status': 'success'}, 'submitter': {'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': False, 'type': 'viewer', 'flags': ['public']}]","{'attachments': [{'filename': 'AS_Data_Dictionary_Microscopy.xlsx', 'assetId': 'a8c55943-fce2-47bb-855c-307fa2ee027f', 'name': 'AS_Data_Dictionary_Microscopy.xlsx'}, {'filename': 'Guide to NASMP Datasets.docx', 'assetId': 'abe3cd9e-b5a6-4171-908a-de77f0a697d9', 'name': 'Guide to NASMP Datasets.docx'}], 'custom_fields': {'Common Core': {'Contact Email': 'why6@cdc.gov', 'Contact Name': 'Francisca Abanyie, MD, MPH', 'Program Code': '009:020', 'Bureau Code': '009:20'}}, 'rowLabel': 'Observation', 'availableDisplayTypes': ['table', 'fatrow', 'page']}","{'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov', 'screenName': 'PWI9@cdc.gov', 'type': 'interactive'}",['read'],"{'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov', 'screenName': 'PWI9@cdc.gov', 'type': 'interactive'}","['artesunate', 'malaria', 'division of parasitic diseases and malaria']","['default', 'ownerMayBeContacted', 'restorable', 'restorePossibleForType']",,,,,,,,,,,,,,,
970,g3k9-gyw7,National Artesunate for Severe Malaria Program Follow-On Antimalarial Dosing Data- April to December 2019,dataset,0,Global Health,1586536736,"This dataset includes deidentified data on patients receiving artesunate through the National Artesunate for Severe Malaria Program from April- December 2019. 

This dataset contains the data from the case report form only.
Please see the links below for the other datasets and the attached document 'Guide to NASMP Datasets':
Data from Case Report Form- https://data.cdc.gov/Global-Health/National-Artesunate-for-Severe-Malaria-Program-Cas/igaz-icki
Data on Artesunate Dosing- https://data.cdc.gov/dataset/National-Artesunate-for-Severe-Malaria-Program-Art/qan4-gt4k
Data on Microscopy (Parasitemia values)- https://data.cdc.gov/Global-Health/National-Artesunate-for-Severe-Malaria-Program-Mic/v2k9-ctv4

All data can be easily linked using the ParticipantID field, a unique ID number assigned to each participant.",False,table,2418,False,False,False,True,0,33865578,official,False,1586537067,17014018,published,1586537066,,17014018,0,2496,1586539200,tabular,"[{'reviewedAt': 1586538948, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 2067348, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1586538948, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'READ'}, 'submissionOutcomeApplication': {'endedAt': 1586538948, 'failureCount': 0, 'startedAt': 1586538948, 'status': 'success'}, 'submitter': {'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': False, 'type': 'viewer', 'flags': ['public']}]","{'attachments': [{'filename': 'AS_Data_Dictionary_FollowOnDosing.xlsx', 'assetId': 'caabe8c3-3107-4b55-b6c4-34f61cbfb269', 'name': 'AS_Data_Dictionary_FollowOnDosing.xlsx'}, {'filename': 'Guide to NASMP Datasets.docx', 'assetId': 'caf663f9-3546-4daa-a7f5-4db3f41fc38e', 'name': 'Guide to NASMP Datasets.docx'}], 'custom_fields': {'Common Core': {'Contact Email': 'why6@cdc.gov', 'Contact Name': 'Francisca Abanyie, MD, MPH', 'Program Code': '009:020', 'Bureau Code': '009:20'}}, 'rowLabel': 'Dose', 'availableDisplayTypes': ['table', 'fatrow', 'page']}","{'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov', 'screenName': 'PWI9@cdc.gov', 'type': 'interactive'}",['read'],"{'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov', 'screenName': 'PWI9@cdc.gov', 'type': 'interactive'}","['artesunate', 'malaria', 'division of parasitic diseases and malaria']","['default', 'ownerMayBeContacted', 'restorable', 'restorePossibleForType']",,,,,,,,,,,,,,,
971,qan4-gt4k,National Artesunate for Severe Malaria Program Artesunate Dosing Data- April to December 2019,dataset,0,Global Health,1586535149,"This dataset includes deidentified data on patients receiving artesunate through the National Artesunate for Severe Malaria Program from April- December 2019. 

This dataset contains artesunate dosing data only.
Please see the links below for the other datasets and the attached word document, 'Guide to NASMP Datasets':

Data from Case Report- https://data.cdc.gov/Global-Health/National-Artesunate-for-Severe-Malaria-Program-Cas/igaz-icki

Data on Follow-On Antimalarial Dosing- https://data.cdc.gov/Global-Health/National-Artesunate-for-Severe-Malaria-Program-Fol/g3k9-gyw7

Data on Microscopy (Parasitemia values)- https://data.cdc.gov/Global-Health/National-Artesunate-for-Severe-Malaria-Program-Mic/v2k9-ctv4

All data can be easily linked using the ParticipantID field, a unique ID number assigned to each participant.",False,table,2665,False,False,False,True,0,33865544,official,False,1586536391,17014003,published,1586536390,,17014003,0,2156,1586539139,tabular,"[{'reviewedAt': 1586538778, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 2067343, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1586538778, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'READ'}, 'submissionOutcomeApplication': {'endedAt': 1586538778, 'failureCount': 0, 'startedAt': 1586538778, 'status': 'success'}, 'submitter': {'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': False, 'type': 'viewer', 'flags': ['public']}]","{'attachments': [{'filename': 'AS_Data_Dictionary_ASDosing.xlsx', 'assetId': '2254c234-f41c-4d53-890d-1c4eecfad631', 'name': 'AS_Data_Dictionary_ASDosing.xlsx'}, {'filename': 'Guide to NASMP Datasets.docx', 'assetId': '71a1e1b7-ad48-4332-9c51-b8cd1ccfafd8', 'name': 'Guide to NASMP Datasets.docx'}], 'custom_fields': {'Common Core': {'Contact Email': 'why6@cdc.gov', 'Footnotes': 'For this dataset there may be multiple observations for one participant.', 'Contact Name': 'Francisca Abanyie, MD, MPH', 'Program Code': '009:020', 'Bureau Code': '009:20'}}, 'rowLabel': 'Dose', 'availableDisplayTypes': ['table', 'fatrow', 'page']}","{'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov', 'screenName': 'PWI9@cdc.gov', 'type': 'interactive'}",['read'],"{'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov', 'screenName': 'PWI9@cdc.gov', 'type': 'interactive'}","['malaria', 'division of parasitic diseases and malaria', 'artesunate']","['default', 'ownerMayBeContacted', 'restorable', 'restorePossibleForType']",,,,,,,,,,,,,,,
972,igaz-icki,National Artesunate for Severe Malaria Program Case Report Data- April to December 2019,dataset,0,Global Health,1586356819,"This dataset includes deidentified data on patients receiving artesunate through the National Artesunate for Severe Malaria Program from April- December 2019. 

This dataset contains the data from the case report form only.
Please see the links below for the other datasets and see the attached document 'Guide to NSAMP Datasets':
Data on Artesunate Dosing- https://data.cdc.gov/dataset/National-Artesunate-for-Severe-Malaria-Program-Art/qan4-gt4k
Data on Follow-On Antimalarial Dosing- https://data.cdc.gov/Global-Health/National-Artesunate-for-Severe-Malaria-Program-Fol/g3k9-gyw7
Data on Microscopy (Parasitemia values)- https://data.cdc.gov/Global-Health/National-Artesunate-for-Severe-Malaria-Program-Mic/v2k9-ctv4

All data can be easily linked using the ParticipantID field, a unique ID number assigned to each participant.",False,table,2689,False,False,False,True,0,33847219,official,False,1586535087,17007202,published,1586535086,,17007202,0,1883,1586538702,tabular,"[{'reviewedAt': 1586538591, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 2067334, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1586538591, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'READ'}, 'submissionOutcomeApplication': {'endedAt': 1586538591, 'failureCount': 0, 'startedAt': 1586538591, 'status': 'success'}, 'submitter': {'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': False, 'type': 'viewer', 'flags': ['public']}]","{'attachments': [{'filename': 'AS_Data_Dictionary_CaseReport.xlsx', 'assetId': 'dde43325-08ff-472b-be3c-6dd7b92162c0', 'name': 'AS_Data_Dictionary_CaseReport.xlsx'}, {'filename': 'Guide to NASMP Datasets.docx', 'assetId': '4917fb6f-3e6d-4e67-800d-5745782015db', 'name': 'Guide to NASMP Datasets.docx'}], 'custom_fields': {'Common Core': {'Contact Email': 'why6@cdc.gov', 'Contact Name': 'Francisca Abanyie, MD, MPH', 'Program Code': '009:020', 'Bureau Code': '009:20'}}, 'rowLabel': 'Participant Observation', 'availableDisplayTypes': ['table', 'fatrow', 'page']}","{'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov', 'screenName': 'PWI9@cdc.gov', 'type': 'interactive'}",['read'],"{'id': '3ehp-hx5k', 'displayName': 'PWI9@cdc.gov', 'screenName': 'PWI9@cdc.gov', 'type': 'interactive'}","['malaria', 'division of parasitic diseases and malaria', 'artesunate']","['default', 'ownerMayBeContacted', 'restorable', 'restorePossibleForType']",,,,,,,,,,,,,,,
973,q8w2-qsck,AlleganSPI,chart,0,Environmental Health & Toxicology,1586208746,"This dataset provides data at the county level for the contiguous United States. It includes monthly Standardized Precipitation Index (SPI) data from 1895-2016 provided by the Cooperative Institute for Climate and Satellites - North Carolina. Please refer to the metadata attachment for more information. - Created by Bryan D. Saunders<br /><br />Learn more about drought on the Tracking Network's website: <a href=""https://ephtracking.cdc.gov/showDroughtLanding"" target=""_blank"" rel=""nofollow external"">https://ephtracking.cdc.gov/showDroughtLanding</a>.<br /><br />By using these data, you signify your agreement to comply with the following requirements: <br />1.	Use the data for statistical reporting and analysis only. <br />2.	Do not attempt to learn the identity of any person included in the data and do not combine these data with other data for the purpose of matching records to identify individuals. <br />3.	Do not disclose of or make use of the identity of any person or establishment discovered inadvertently and report the discovery to: <a href=""mailto:trackingsupport@cdc.gov"" target=""_blank"" rel=""nofollow external"">trackingsupport@cdc.gov</a>. <br />4.	Do not imply or state, either in written or oral form, that interpretations based on the data are those of the original data sources and CDC unless the data user and data source are formally collaborating. <br />5.	Acknowledge, in all reports or presentations based on these data, the original source of the data and CDC. <br />6.	Suggested citation: Centers for Disease Control and Prevention. National Environmental Public Health Tracking Network. Web. Accessed: insert date. <a href=""http://www.cdc.gov/ephtracking"" target=""_blank"" rel=""nofollow external"">www.cdc.gov/ephtracking</a>. <br /><br />Problems or Questions? <br />Email <a href=""mailto:trackingsupport@cdc.gov"" target=""_blank"" rel=""nofollow external"">trackingsupport@cdc.gov</a>.",False,visualization_canvas_chart,11,False,False,False,True,0,33865400,official,False,1586531184,15409134,published,1532631685,,15409134,0,1326,1586531184,tabular,"[{'reviewedAt': 1586466099, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 2067210, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1586466099, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'read'}, 'submissionOutcomeApplication': {'endedAt': 1586466099, 'failureCount': 0, 'startedAt': 1586466099, 'status': 'success'}, 'submitter': {'id': 'aa26-iwd8', 'displayName': 'Brian Lee'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': True, 'type': 'viewer', 'flags': ['public']}]","{'custom_fields': {'Common Core': {'Contact Email': 'nephtrackingsupport@cdc.gov', 'Contact Name': 'Craig Kassinger', 'Program Code': '009:032', 'Bureau Code': '009:20'}}, 'availableDisplayTypes': ['visualization']}","{'id': '4zyv-yjue', 'displayName': 'cak8@cdc.gov', 'screenName': 'cak8@cdc.gov', 'type': 'interactive', 'flags': ['acceptedEula', 'mayBeStoriesCoOwner']}",['read'],"{'id': '985s-3b5v', 'disabledAt': 1582651452, 'displayName': 'ynz9', 'screenName': 'ynz9', 'type': 'interactive'}",,"['ownerMayBeContacted', 'restorable', 'restorePossibleForType']",xbk2-5i4e,,,,,,,,,,,,,,
974,hc4f-j6nb,Provisional Death Counts for Coronavirus Disease (COVID-19),dataset,0,National Center for Health Statistics,1585876748,"This dataset is no longer updated.  Please see the following datasets for recent data:

Provisional COVID-19 Deaths by Week (https://data.cdc.gov/dataset/Provisional-COVID-19-Death-Counts-by-Week-Ending-D/r8kw-7aab/)

Provisional COVID-19 Deaths by Sex, Age, and State (https://data.cdc.gov/NCHS/Provisional-COVID-19-Death-Counts-by-Sex-Age-and-S/9bhg-hcku)",False,table,887226,False,False,False,True,0,33970416,official,False,1587656433,16987480,published,1588261283,,17054668,0,102981,1745252457,tabular,"[{'reviewedAt': 1585879896, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 2115464, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1585879896, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'READ'}, 'submissionOutcomeApplication': {'endedAt': 1585879896, 'failureCount': 0, 'startedAt': 1585879896, 'status': 'success'}, 'submitter': {'id': 'xfvr-ns68', 'displayName': 'NCHS'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': False, 'type': 'viewer', 'flags': ['public']}]","{'custom_fields': {'Data Quality': {'Suggested Citation': ' National Center for Health Statistics. Provisional Death Counts for Coronavirus Disease (COVID-19). Date accessed [Last accessed date]. Available from https://data.cdc.gov/d/hc4f-j6nb.', 'Geographic Coverage': 'United States, Puerto Rico'}, 'Common Core': {'Contact Email': 'cdcinfo@cdc.gov', 'Homepage': 'https://www.cdc.gov/nchs/covid19/covid-19-mortality-data-files.htm', 'Footnotes': '1. Number of deaths reported in this table are the total number of deaths received and coded as of the date of analysis, and do not represent all deaths that occurred in that period.           2. Data during this period are incomplete because of the lag in time between when the death occurred and when the death certificate is completed, submitted to NCHS and processed for reporting purposes. This delay can range from 1 week to 8 weeks or more, depending on the jurisdiction, age, and cause of death.           3. Deaths with confirmed or presumed COVID-19, coded to ICD-10 code U07.1.           4. Percent of expected deaths is the number of deaths for all causes for this week in 2020 compared to the average number across the same week in 2017–2019. Previous analyses of 2015–2016 provisional data completeness have found that completeness is lower in the first few weeks following the date of death           5. Pneumonia death counts exclude pneumonia deaths involving influenza. ', 'Contact Name': 'National Center for Health Statistics', 'Issued': '2020-04-02', 'Update Frequency': 'irregular', 'Temporal Applicability': '2019/2020', 'Program Code': '009:020', 'Geographic Coverage': 'United States, Puerto Rico', 'Publisher': 'National Center for Health Statistics', 'Bureau Code': '009:20', 'Public Access Level': 'public'}}, 'rowLabel': 'Deaths by week and state', 'availableDisplayTypes': ['table', 'fatrow', 'page']}","{'id': 'xfvr-ns68', 'displayName': 'NCHS', 'screenName': 'NCHS', 'type': 'interactive', 'flags': ['acceptedEula', 'mayBeStoriesCoOwner']}",['read'],"{'id': 'xfvr-ns68', 'displayName': 'NCHS', 'screenName': 'NCHS', 'type': 'interactive', 'flags': ['acceptedEula', 'mayBeStoriesCoOwner']}","['deaths', 'mortality', 'united states', 'state', 'covid-19', 'coronavirus', 'nchs', 'age', 'pneumonia', 'provisional', 'puerto rico', 'weekly', 'age group', 'all causes', 'influenza']","['default', 'ownerMayBeContacted', 'restorable', 'restorePossibleForType']",,,,,,,,,,,,,,,
975,6pnq-x3ea,NNDSS - TABLE 1FF. Severe acute respiratory​​​​​​​ syndrome-associated coronavirus disease to Shigellosis,story,0,,1585571876,,False,story,0,False,False,False,False,0,33767531,official,False,1585572189,16974604,published,1585571876,,16974604,0,6030,1585572189,story,"[{'reviewedAt': 1585576532, 'reviewedAutomatically': True, 'state': 'approved', 'submissionId': 2022492, 'submissionObject': 'public_audience_request', 'submissionOutcome': 'change_audience', 'submittedAt': 1585576532, 'targetAudience': 'public', 'workflowId': 2100, 'submissionDetails': {'permissionType': 'READ'}, 'submissionOutcomeApplication': {'endedAt': 1585576532, 'failureCount': 0, 'startedAt': 1585576532, 'status': 'success'}, 'submitter': {'id': 'vu8q-ns5k', 'displayName': 'aso7@cdc.gov'}}]","{'clientContextVariables': [], 'inheritedVariables': {}}","[{'inherited': False, 'type': 'viewer', 'flags': ['public']}]","{'isStorytellerAsset': True, 'initialized': False, 'availableDisplayTypes': ['story'], 'renderTypeConfig': {'visible': {'story': True}}}","{'id': 'vu8q-ns5k', 'displayName': 'aso7@cdc.gov', 'screenName': 'aso7@cdc.gov', 'type': 'interactive', 'flags': ['acceptedEula', 'mayBeStoriesCoOwner']}",['read'],"{'id': 'vu8q-ns5k', 'displayName': 'aso7@cdc.gov', 'screenName': 'aso7@cdc.gov', 'type': 'interactive', 'flags': ['acceptedEula', 'mayBeStoriesCoOwner']}",,"['default', 'ownerMayBeContacted', 'restorable', 'restorePossibleForType']",,,,,,,,,,,,,,,
